Serie;Norte;Este;Depto;Municipio;Vereda ;Cia;Estructura
7482;1020890,976;785428,5443;VALLE DEL CAUCA;ANSERMANUEVO;LUSITANIA;    Azul;19880635
7483;1020573,088;785238,8599;VALLE DEL CAUCA;ANSERMANUEVO;LUSITANIA;    Azul;19880634
7484;1020193,791;785027,131;VALLE DEL CAUCA;ANSERMANUEVO;LUSITANIA;    Azul;19880633
7485;1019861,143;784828,0196;VALLE DEL CAUCA;ANSERMANUEVO;LUSITANIA;    Azul;19880632
7441;1028823,542;801460,2958;RISARALDA;PEREIRA;CAIMALITO;    Azul;19880676
7486;1019130,756;784398,6731;VALLE DEL CAUCA;ANSERMANUEVO;LA DIAMANTINA;    Azul;19880631
7487;1018933,462;784279,0118;VALLE DEL CAUCA;ANSERMANUEVO;LA DIAMANTINA;    Azul;19880630
7488;1018332,084;783931,1691;VALLE DEL CAUCA;ANSERMANUEVO;LA DIAMANTINA;    Azul;19880629
7489;1018008,359;783749,774;VALLE DEL CAUCA;ANSERMANUEVO;GRAMALOTE;    Azul;19880628
7490;1017607,711;783507,6052;VALLE DEL CAUCA;ANSERMANUEVO;GRAMALOTE;    Azul;19880627
7491;1017239,368;783290,8849;VALLE DEL CAUCA;ANSERMANUEVO;GRAMALOTE;    Azul;19880626
7492;1016975,74;783141,1628;VALLE DEL CAUCA;ANSERMANUEVO;GRAMALOTE;    Azul;19880625
7493;1016434,341;782820,3196;VALLE DEL CAUCA;ANSERMANUEVO;GRAMALOTE;    Azul;19880624
7494;1016063,374;782608,7098;VALLE DEL CAUCA;ANSERMANUEVO;GRAMALOTE;    Azul;19880623
7495;1015421,731;782269,2608;VALLE DEL CAUCA;ANSERMANUEVO;GRAMALOTE;    Azul;19880622
7442;1029020,547;801203,5027;RISARALDA;PEREIRA;CAIMALITO;    Azul;19880675
7496;1015205,308;782155,5546;VALLE DEL CAUCA;ANSERMANUEVO;GRAMALOTE;    Azul;19880621
7497;1014843,442;781964,645;VALLE DEL CAUCA;ANSERMANUEVO;GRAMALOTE;    Azul;19880620
7498;1014317,774;781692,7192;VALLE DEL CAUCA;ANSERMANUEVO;EL CAFE;    Azul;19880619
7499;1013701,76;781366,3037;VALLE DEL CAUCA;ANSERMANUEVO;EL CAFE;    Azul;19880618
7500;1013458,412;781240,5355;VALLE DEL CAUCA;ANSERMANUEVO;EL CAFE;    Azul;19880617
7501;1013051,127;781024,5457;VALLE DEL CAUCA;TORO;BOLIVAR;    Azul;19880616
7502;1012831,704;780889,9366;VALLE DEL CAUCA;TORO;BOLIVAR;    Azul;19880615
7503;1012235,076;780544,9737;VALLE DEL CAUCA;TORO;BOLIVAR;    Azul;19880614
7504;1011528,008;780118,9886;VALLE DEL CAUCA;TORO;PAN DE AZUCAR;    Azul;19880613
7505;1011287,394;779976,0039;VALLE DEL CAUCA;TORO;PAN DE AZUCAR;    Azul;19880612
7443;1028951,281;800692,3096;RISARALDA;PEREIRA;CAIMALITO;    Azul;19880674
7506;1010806,389;779686,3916;VALLE DEL CAUCA;TORO;PAN DE AZUCAR;    Azul;19880611
7507;1010592,432;779557,5035;VALLE DEL CAUCA;TORO;PAN DE AZUCAR;    Azul;19880610
7508;1010035,636;779226,851;VALLE DEL CAUCA;TORO;PAN DE AZUCAR;    Azul;19880609
7509;1009753,513;779060,0645;VALLE DEL CAUCA;TORO;PAN DE AZUCAR;    Azul;19880608
7510;1009105,986;778668,5998;VALLE DEL CAUCA;TORO;SAN FRANCISCO;    Azul;19880607
7511;1008536,389;778329,7762;VALLE DEL CAUCA;TORO;SAN FRANCISCO;    Azul;19880606
7512;1008422,285;778268,9963;VALLE DEL CAUCA;TORO;SAN FRANCISCO;    Azul;19880605
7513;1007978,334;778052,0754;VALLE DEL CAUCA;TORO;SAN FRANCISCO;    Azul;19880604
7514;1007560,692;777853,321;VALLE DEL CAUCA;TORO;SAN FRANCISCO;    Azul;19880603
7515;1006521,393;777359,0131;VALLE DEL CAUCA;TORO;EL GUACAL;    Azul;19880602
7444;1028788,646;800288,7066;RISARALDA;PEREIRA;CAIMALITO;    Azul;19880673
7516;1006132,473;777178,1243;VALLE DEL CAUCA;TORO;EL GUACAL;    Azul;19880601
7517;1005636,149;776937,9431;VALLE DEL CAUCA;TORO;VENTAQUEMADA;    Azul;19880600
7518;1005239,483;776752,6697;VALLE DEL CAUCA;TORO;EL GUACAL;    Azul;19880599
7519;1004909,761;776586,5163;VALLE DEL CAUCA;TORO;VENTAQUEMADA;    Azul;19880598
7520;1004130,803;776195,5627;VALLE DEL CAUCA;TORO;LA QUIEBRA;    Azul;19880597
7521;1003460,384;775863,8642;VALLE DEL CAUCA;TORO;LA QUIEBRA;    Azul;19880596
7522;1003264,633;775765,0859;VALLE DEL CAUCA;TORO;LA QUIEBRA;    Azul;19880595
7523;1003080,152;775669,0176;VALLE DEL CAUCA;TORO;LA QUIEBRA;    Azul;19880594
7524;1002771,037;775520,4072;VALLE DEL CAUCA;TORO;LA QUIEBRA;    Azul;19880593
7525;1001593,159;774928,2189;VALLE DEL CAUCA;TORO;SABANAZO;    Azul;19880592
7445;1028596,286;799683,0583;RISARALDA;PEREIRA;CAIMALITO;    Azul;19880672
7526;1001149,212;774703,4096;VALLE DEL CAUCA;TORO;SABANAZO;    Azul;19880591
7527;1000913,525;774584,777;VALLE DEL CAUCA;TORO;SABANAZO;    Azul;19880590
7528;1000448,319;774493,6274;VALLE DEL CAUCA;TORO;SABANAZO;    Azul;19880589
7529;1000249,527;774451,7639;VALLE DEL CAUCA;TORO;SABANAZO;    Azul;19880588
7530;998955,8549;774207,8424;VALLE DEL CAUCA;TORO;LA CHICA;    Azul;19880587
7531;998393,6992;774097,8119;VALLE DEL CAUCA;TORO;LA CHICA;    Azul;19880586
7532;997690,8013;773960,2656;VALLE DEL CAUCA;TORO;LA CHICA;    Azul;19880585
7533;997362,8083;773889,8411;VALLE DEL CAUCA;TORO;LA CHICA;    Azul;19880584
7534;997248,6697;773859,0019;VALLE DEL CAUCA;LA UNIÃ“N;AJIZAL;    Azul;19880583
7535;996726,6643;773671,1245;VALLE DEL CAUCA;LA UNIÃ“N;AJIZAL;    Azul;19880582
15069;1106009,757;914537,2104;CALDAS;VICTORIA;LA ESPERANZA;Zen;19874749
15070;1105805,131;915021,345;CALDAS;VICTORIA;MONTENEGRO;Zen;19874748
15071;1105629,311;915427,931;CALDAS;VICTORIA;MONTENEGRO;Zen;19874747
15072;1105463,97;915818,4958;CALDAS;VICTORIA;MONTENEGRO;Zen;19874746
15073;1105337,602;916123,1814;CALDAS;VICTORIA;MONTENEGRO;Zen;19874745
15074;1105165,179;916525,2732;CALDAS;VICTORIA;MONTENEGRO;Zen;19874744
15075;1105005,944;916900,0235;CALDAS;VICTORIA;MONTENEGRO;Zen;19874743
15076;1104716,402;917080,7159;CALDAS;VICTORIA;MONTENEGRO;Zen;19874742
15077;1104455,51;917241,1171;CALDAS;VICTORIA;LA FE;Zen;19874741
15078;1104070,565;917477,6295;CALDAS;VICTORIA;LA FE;Zen;19874740
15079;1103645,113;917739,9862;CALDAS;VICTORIA;LA FE;Zen;19874739
15080;1103106,434;918049,3315;CALDAS;VICTORIA;LA FE;Zen;19874738
15081;1102802,172;918222,4685;CALDAS;VICTORIA;LA FE;Zen;19874737
15082;1102320,74;918277,1109;CALDAS;VICTORIA;LA FE;Zen;19874736
15083;1101876,357;918328,7589;CALDAS;VICTORIA;LA FE;Zen;19874735
15084;1101594,331;918503,7888;CALDAS;VICTORIA;LA FE;Zen;19874734
15085;1101182,792;918762,9076;CALDAS;VICTORIA;LA FE;Zen;19874733
15086;1100799,803;919010,0228;CALDAS;VICTORIA;LA FE;Zen;19874732
15087;1100575,448;919356,9933;CALDAS;VICTORIA;LA FE;Zen;19874731
15088;1100333,394;919732,1624;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874730
15089;1100171,256;919981,13;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874729
15090;1099955,305;920173,3235;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874728
15091;1099712,552;920384,2623;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874727
15092;1099411,142;920652,4349;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874726
15093;1099140,15;920889,433;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874725
15094;1098852,369;921141,2661;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874724
15095;1098513,838;921439,1076;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874723
15096;1098289,606;921638,2206;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874722
15097;1098023,35;921868,4608;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874721
15098;1097810,719;922024,885;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874720
15063;1106711,244;912051,506;CALDAS;VICTORIA;EL BOSQUE;Zen;19874755
15099;1097386,841;922339,4994;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874719
15100;1096710,554;922838,0316;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874718
15101;1096440,023;923189,3986;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874717
15102;1096053,487;923691,5473;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874716
15103;1096007,993;923972,8135;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874715
15104;1095935,984;924415,7067;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874714
15105;1095665,558;924755,7999;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874713
15106;1095459,233;925027,8675;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874712
15107;1095290,571;925322,8486;CALDAS;VICTORIA;CAÃ‘O RICO;Zen;19874711
15108;1094998,529;925831,7379;CALDAS;VICTORIA;EL GIGANTE;Zen;19874710
15064;1106558,674;912585,632;CALDAS;VICTORIA;EL BOSQUE;Zen;19874754
15109;1094843,93;925965,8536;CALDAS;VICTORIA;EL GIGANTE;Zen;19874709
15065;1106455,842;913204,5539;CALDAS;VICTORIA;EL BOSQUE;Zen;19874753
15066;1106387,549;913466,4809;CALDAS;VICTORIA;EL BOSQUE;Zen;19874752
15067;1106285,244;913878,1393;CALDAS;VICTORIA;EL BOSQUE;Zen;19874751
15068;1106144,26;914213,4383;CALDAS;VICTORIA;LA ESPERANZA;Zen;19874750
8166;1105476,098;913400,9673;CALDAS;VICTORIA;EL BOSQUE;Zen;19874688
8254;1072103,269;906089,6943;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN VICENTE;Zen;19874598
8255;1071663,524;906342,4499;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN VICENTE;Zen;19874597
8256;1071149,457;906634,8261;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;MAL PASO;Zen;19874596
8257;1070555,545;906974,3647;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;PORVENIR;Zen;19874595
8258;1070088,424;907144,9426;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;MAL PASO;Zen;19874594
8259;1069395,333;907400,9108;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;LAS LOMAS;Zen;19874593
8260;1068950,599;907573,8457;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;LAS LOMAS;Zen;19874592
8261;1068612,332;907694,1748;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;LAS LOMAS;Zen;19874591
8262;1068162,541;907583,6291;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;LAS LOMAS;Zen;19874590
8263;1067890,689;907516,8831;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;LAS LOMAS;Zen;19874589
8167;1105344,093;913390,9486;CALDAS;VICTORIA;EL BOSQUE;Zen;19874687
8264;1067538,155;906948,3559;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;LAS LOMAS;Zen;19874588
8265;1067112,895;906644,4807;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;LAS LOMAS;Zen;19874587
8266;1066399,927;906509,1406;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN DIEGO BAJO;Zen;19874586
8267;1066180,926;906420,983;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN DIEGO BAJO;Zen;19874585
8268;1065928,402;906324,2097;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN DIEGO BAJO;Zen;19874584
8269;1065524,74;906188,2011;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN DIEGO BAJO;Zen;19874583
8270;1065231,822;906247,2885;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN DIEGO BAJO;Zen;19874582
8271;1064681,995;906393,37;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN JUAN;Zen;19874581
8272;1063988,743;906447,0151;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN JUAN;Zen;19874580
8273;1063587,833;906478,6366;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN JUAN;Zen;19874579
8168;1104545,394;913323,8753;CALDAS;VICTORIA;CARRIZALES;Zen;19874686
8274;1063075,01;906511,8073;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN JUAN;Zen;19874578
8275;1062728,392;906539,3686;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN JERONIMO;Zen;19874577
8276;1062287,231;906570,5981;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN JERONIMO;Zen;19874576
8277;1061914,792;906593,9482;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN JERONIMO;Zen;19874575
8278;1061599,402;906655,42;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN JERONIMO;Zen;19874574
8279;1061104,048;906757,2502;TOLIMA;FALAN;LA PLANTILLA;    Azul;19874573
8280;1060737,053;906929,1914;TOLIMA;FALAN;LA PLANTILLA;    Azul;19874572
8281;1060580,727;907146,8402;TOLIMA;FALAN;LA PLANTILLA;    Azul;19874571
8282;1060393,705;907420,1335;TOLIMA;FALAN;LA PLANTILLA;    Azul;19874570
8283;1060116,352;907886,5038;TOLIMA;FALAN;LA PLANTILLA;    Azul;19874569
8169;1104311,065;913085,4864;CALDAS;VICTORIA;CARRIZALES;Zen;19874685
8284;1060026,399;908134,1679;TOLIMA;FALAN;LA PLANTILLA;    Azul;19874568
8285;1059890,384;908599,7571;TOLIMA;ARMERO;SAN FELIPE;    Azul;19874567
8286;1059820,724;908836,1546;TOLIMA;ARMERO;SAN FELIPE;    Azul;19874566
8287;1059704,941;909059,9528;TOLIMA;ARMERO;SAN FELIPE;    Azul;19874565
8288;1059505,082;909236,5975;TOLIMA;ARMERO;SAN FELIPE;    Azul;19874564
8289;1059143,545;909241,1219;TOLIMA;ARMERO;SAN FELIPE;    Azul;19874563
8290;1058907,918;909250,3156;TOLIMA;ARMERO;SAN FELIPE;    Azul;19874562
8291;1058595,301;909169,2169;TOLIMA;ARMERO;SAN FELIPE;    Azul;19874561
8292;1058487,483;909019,061;TOLIMA;ARMERO;SAN FELIPE;    Azul;19874560
8293;1058508,188;908805,923;TOLIMA;ARMERO;SAN FELIPE;    Azul;19874559
8170;1104085,776;912856,6949;CALDAS;VICTORIA;CARRIZALES;Zen;19874684
8171;1104044,424;912688,3473;CALDAS;VICTORIA;CARRIZALES;Zen;19874683
8172;1103905,861;912145,6275;CALDAS;VICTORIA;CARRIZALES;Zen;19874682
8173;1103729,872;911882,1456;CALDAS;VICTORIA;CARRIZALES;Zen;19874681
8174;1103624,764;911723,7214;CALDAS;VICTORIA;CARRIZALES;Zen;19874680
8175;1103510,412;911283,0711;CALDAS;VICTORIA;CARRIZALES;Zen;19874679
8176;1103430,753;910985,9639;CALDAS;VICTORIA;CARRIZALES;Zen;19874678
8177;1103316,399;910560,0278;CALDAS;VICTORIA;CARRIZALES;Zen;19874677
8178;1103247,722;910366,3723;CALDAS;VICTORIA;CARRIZALES;Zen;19874676
8179;1103038,714;910128,1944;CALDAS;VICTORIA;CARRIZALES;Zen;19874675
8180;1102728,1;910100,8864;CALDAS;VICTORIA;CARRIZALES;Zen;19874674
8181;1102493,363;910076,2022;CALDAS;VICTORIA;CARRIZALES;Zen;19874673
8182;1102212,298;910061,8864;CALDAS;VICTORIA;CARRIZALES;Zen;19874672
8183;1101681,804;910010,6762;CALDAS;VICTORIA;CARRIZALES;Zen;19874671
8184;1101393,527;909983,269;CALDAS;VICTORIA;CARRIZALES;Zen;19874670
8185;1100998,942;909948,6821;CALDAS;VICTORIA;CARRIZALES;Zen;19874669
8186;1100604,155;909907,798;CALDAS;VICTORIA;CARRIZALES;Zen;19874668
8187;1100074,16;909863,2147;CALDAS;VICTORIA;CARRIZALES;Zen;19874667
8188;1099718,533;909847,3051;CALDAS;VICTORIA;CARRIZALES;Zen;19874666
8189;1099438,509;909839,0791;CALDAS;VICTORIA;CARRIZALES;Zen;19874665
8190;1098865,141;909755,2492;CALDAS;VICTORIA;CARRIZALES;Zen;19874664
8191;1098311,465;909705,558;CALDAS;VICTORIA;CARRIZALES;Zen;19874663
8192;1098110,132;909684,6654;CALDAS;VICTORIA;CARRIZALES;Zen;19874662
8193;1097516,419;909558,458;CALDAS;VICTORIA;GUAYANA;Zen;19874661
8194;1097143,404;909477,8619;CALDAS;VICTORIA;GUAYANA;Zen;19874660
8195;1096946,436;909354,6191;CALDAS;VICTORIA;GUAYANA;Zen;19874659
8160;1106590,374;911998,1145;CALDAS;VICTORIA;EL BOSQUE;Zen;19874694
8294;1096599,496;909140,0626;CALDAS;VICTORIA;GUAYANA;Zen;19874658
8196;1096266,12;908917,8122;CALDAS;VICTORIA;GUAYANA;Zen;19874657
8197;1095901,634;908717,8489;CALDAS;VICTORIA;GUAYANA;Zen;19874656
8198;1095504,358;908433,7399;CALDAS;VICTORIA;GUAYANA;Zen;19874655
8199;1095085,399;908305,9284;CALDAS;VICTORIA;GUAYANA;Zen;19874654
8200;1094700,064;908187,5265;CALDAS;VICTORIA;GUAYANA;Zen;19874653
8201;1094153,744;908124,5125;CALDAS;VICTORIA;GUAYANA;Zen;19874652
8202;1093690,688;908411,649;CALDAS;VICTORIA;GUAYANA;Zen;19874651
8203;1093286,066;908444,6932;CALDAS;VICTORIA;GUAYANA;Zen;19874650
8204;1092854,261;908465,3231;CALDAS;VICTORIA;LA PRADERA;Zen;19874649
8161;1106332,32;912470,8597;CALDAS;VICTORIA;EL BOSQUE;Zen;19874693
8295;1092590,855;908429,739;CALDAS;VICTORIA;LA PRADERA;Zen;19874648
8205;1092122,503;908355,0548;CALDAS;VICTORIA;LA PRADERA;Zen;19874647
8206;1091758,421;908305,2683;CALDAS;VICTORIA;LA PRADERA;Zen;19874646
8207;1091360,769;908463,5732;CALDAS;VICTORIA;LA PRADERA;Zen;19874645
8208;1090919,83;908678,2431;CALDAS;VICTORIA;LA PRADERA;Zen;19874644
8209;1090637,593;908805,6527;CALDAS;VICTORIA;LA PRADERA;Zen;19874643
8210;1090103,698;908747,1763;CALDAS;VICTORIA;LA PRADERA;Zen;19874642
8211;1089838,365;908697,8444;CALDAS;VICTORIA;LA PRADERA;Zen;19874641
8212;1089432,241;908551,4495;CALDAS;VICTORIA;LA PRADERA;Zen;19874640
8213;1089042,372;908406,7367;CALDAS;VICTORIA;LA PRADERA;Zen;19874639
8162;1106136,074;912840,108;CALDAS;VICTORIA;EL BOSQUE;Zen;19874692
8214;1088733,927;908284,8713;CALDAS;VICTORIA;LA PRADERA;Zen;19874638
8215;1088580,803;908225,2277;CALDAS;VICTORIA;CORINTO;Zen;19874637
8216;1088348,634;908022,0596;CALDAS;VICTORIA;CORINTO;Zen;19874636
8217;1088122,842;907823,7935;CALDAS;VICTORIA;CORINTO;Zen;19874635
8218;1087811,422;907562,7614;CALDAS;VICTORIA;CORINTO;Zen;19874634
8219;1087276,669;907108,8287;CALDAS;VICTORIA;FIERRITOS;Zen;19874633
8220;1087029,115;906894,1325;CALDAS;VICTORIA;FIERRITOS;Zen;19874632
8221;1086734,723;906638,2651;CALDAS;VICTORIA;FIERRITOS;Zen;19874631
8222;1086180,317;906187,9106;CALDAS;VICTORIA;FIERRITOS;Zen;19874630
8223;1085806,339;905832,5449;CALDAS;VICTORIA;FIERRITOS;Zen;19874629
8163;1106038,719;913031,4927;CALDAS;VICTORIA;EL BOSQUE;Zen;19874691
8224;1085399,74;905599,0851;CALDAS;VICTORIA;FIERRITOS;Zen;19874628
8225;1085018,431;905373,5622;CALDAS;VICTORIA;FIERRITOS;Zen;19874627
8226;1084705,07;905182,2794;CALDAS;VICTORIA;FIERRITOS;Zen;19874626
8227;1084361,169;904977,7545;CALDAS;VICTORIA;FIERRITOS;Zen;19874625
8228;1083914,917;904879,4727;CALDAS;VICTORIA;FIERRITOS;Zen;19874624
8229;1083464,882;904793,8547;CALDAS;VICTORIA;FIERRITOS;Zen;19874623
8230;1083315,739;904761,6695;CALDAS;VICTORIA;FIERRITOS;Zen;19874622
8231;1082913,396;904664,4665;CALDAS;VICTORIA;CAÃ‘AVERAL;Zen;19874621
8232;1082540,239;904484,7626;CALDAS;VICTORIA;CAÃ‘AVERAL;Zen;19874620
8233;1082335,471;904374,2921;CALDAS;VICTORIA;CAÃ‘AVERAL;Zen;19874619
8164;1105920,738;913106,65;CALDAS;VICTORIA;EL BOSQUE;Zen;19874690
8234;1081975,886;904169,8995;CALDAS;VICTORIA;CAÃ‘AVERAL;Zen;19874618
8235;1081701,21;903746,6667;CALDAS;VICTORIA;DOÃ‘A JUANA ALTA;Zen;19874617
8236;1081273,684;903455,173;CALDAS;VICTORIA;DOÃ‘A JUANA ALTA;Zen;19874616
8237;1080893,669;903338,6971;CALDAS;VICTORIA;CAÃ‘AVERAL;Zen;19874615
8238;1080494,19;903218,301;CALDAS;VICTORIA;LA ITALIA;Zen;19874614
8239;1079999,856;903338,0292;CALDAS;VICTORIA;CAÃ‘AVERAL;Zen;19874613
8240;1079384,753;903354,0657;CALDAS;VICTORIA;LA ITALIA;Zen;19874612
8241;1077845,573;903399,87;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;PIEDRAS NEGRAS;Zen;19874611
8242;1077458,936;903410,8066;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;CERRO GORDO;Zen;19874610
8243;1077325,956;903421,3958;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;CERRO GORDO;Zen;19874609
8165;1105693,777;913251,1801;CALDAS;VICTORIA;EL BOSQUE;Zen;19874689
8244;1076927,999;903570,1323;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;CERRO GORDO;Zen;19874608
8245;1076405,006;903771,1497;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;CERRO GORDO;Zen;19874607
8246;1075948,418;903921,3223;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;ALTO RICO;Zen;19874606
8247;1075686,015;904015,631;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;ALTO RICO;Zen;19874605
8248;1074695,905;904488,4531;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;ALTO RICO;Zen;19874604
8249;1074389,399;904722,5729;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;ALTO RICO;Zen;19874603
8250;1074084,995;904957,61;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;MEDINA;Zen;19874602
8251;1073810,155;905167,412;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;MEDINA;Zen;19874601
8252;1073467,764;905426,6909;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN VICENTE;Zen;19874600
8253;1072824,486;905734,8442;TOLIMA;SAN SEBASTIÃN DE MARIQUITA;SAN VICENTE;Zen;19874599
4152;1075862,144;925316,849;TOLIMA;HONDA;PERICO;Zen;19889877
4153;1075641,189;925326,3683;TOLIMA;HONDA;PERICO;Zen;19889876
4154;1075168,356;925627,8056;TOLIMA;HONDA;PALACIOS;Zen;19889875
4155;1074593,029;926009,9125;TOLIMA;HONDA;PALACIOS;Zen;19889874
4156;1074301,436;926154,4295;TOLIMA;HONDA;PALACIOS;Zen;19889873
4157;1073571,497;926487,7395;TOLIMA;HONDA;PALACIOS;Zen;19889872
4158;1072973,546;926771,0936;TOLIMA;HONDA;PALACIOS;Zen;19889871
4159;1072056,863;927202,17;TOLIMA;HONDA;PALACIOS;Zen;19889870
4160;1071851,376;927305,9473;TOLIMA;HONDA;PALACIOS;Zen;19889869
4161;1071195,212;927616,9628;TOLIMA;HONDA;PALACIOS;Zen;19889868
5441;1070508,176;927930,9119;CUNDINAMARCA;GUADUAS;BODEGAS;Zen;19892627
5442;1070184,069;928083,2701;CUNDINAMARCA;GUADUAS;BODEGAS;Zen;19892626
5443;1069757;928307,375;CUNDINAMARCA;GUADUAS;BODEGAS;Zen;19892625
5444;1069101,065;928593,6857;CUNDINAMARCA;GUADUAS;PUERTO BOGOTA;Zen;19892624
5445;1068662;928818,875;CUNDINAMARCA;GUADUAS;PUERTO BOGOTA;Zen;19892623
5446;1068264;929005,375;CUNDINAMARCA;GUADUAS;PUERTO BOGOTA;Zen;19892622
5447;1068041,457;929130,1506;CUNDINAMARCA;GUADUAS;PUERTO BOGOTA;Zen;19892621
5448;1067485,773;930024,5319;CUNDINAMARCA;GUADUAS;PUERTO BOGOTA;Zen;19892620
5449;1067416,878;930137,784;CUNDINAMARCA;GUADUAS;PUERTO BOGOTA;Zen;19892619
5450;1066652;931313,125;CUNDINAMARCA;GUADUAS;QUEBRADAGRANDE;Zen;19892618
5451;1066241,271;931984,0212;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892617
5452;1066133,164;932153,3628;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892616
5453;1065778,005;932709,6973;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892615
5454;1065422,423;933277,845;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892614
5455;1065028,013;933900,2919;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892613
5456;1064705,967;934418,7792;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892612
5457;1064421,441;934868,7625;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892611
5458;1064070,395;935358,4374;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892610
5459;1063725,09;935827,8862;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892609
5460;1063511,142;936133,0749;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892608
5461;1063260,454;936473,9642;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892607
5462;1062885,94;936952,4166;CUNDINAMARCA;GUADUAS;LA PALMITA;Zen;19892606
5463;1062168,334;938013,5927;CUNDINAMARCA;GUADUAS;SECTOR MIRAFLORES;Zen;19892605
5464;1062019,72;938239,7705;CUNDINAMARCA;GUADUAS;SECTOR MIRAFLORES;Zen;19892604
5465;1061673,185;938665,6683;CUNDINAMARCA;GUADUAS;ACEROS Y PITAL;Zen;19892603
5466;1060951,139;939278,9996;CUNDINAMARCA;GUADUAS;ACEROS Y PITAL;Zen;19892602
5467;1060664,415;939509,1118;CUNDINAMARCA;GUADUAS;ACEROS Y PITAL;Zen;19892601
5468;1060410,308;939733,5192;CUNDINAMARCA;GUADUAS;ACEROS Y PITAL;Zen;19892600
5469;1059779,513;940262,9313;CUNDINAMARCA;GUADUAS;ACEROS Y PITAL;Zen;19892599
5470;1059084,03;940866,5634;CUNDINAMARCA;GUADUAS;CUCHARAL;Zen;19892598
5471;1058907,027;941018,4794;CUNDINAMARCA;GUADUAS;CUCHARAL;Zen;19892597
5472;1058483,07;941386,7768;CUNDINAMARCA;GUADUAS;CUCHARAL;Zen;19892596
5473;1057837,807;941925,9602;CUNDINAMARCA;GUADUAS;CUCHARAL;Zen;19892595
